epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,805.822,2.28522,0.17391,0.62319,2.21279,9.71429e-05,3.2381e-05,9.71429e-05,3.2381e-05,0.0677162,0.0676514,9.71429e-05,3.2381e-05
2,1290.07,2.23939,0.17391,0.68116,2.19463,0.000193239,6.44131e-05,0.000193239,6.44131e-05,0.034479,0.0343501,0.000193239,6.44131e-05
3,1626.42,2.21123,0.14493,0.68116,2.16581,0.000285376,9.51253e-05,0.000285376,9.51253e-05,0.00123776,0.00104751,0.000285376,9.51253e-05
4,1931.95,2.198,0.14493,0.66667,2.17436,0.00028218,9.406e-05,0.00028218,9.406e-05,0.00028218,9.406e-05,0.00028218,9.406e-05
5,2209.23,2.20468,0.18841,0.65217,2.21933,0.00027624,9.208e-05,0.00027624,9.208e-05,0.00027624,9.208e-05,0.00027624,9.208e-05
6,2513.94,2.17736,0.2029,0.65217,2.20708,0.0002703,9.01e-05,0.0002703,9.01e-05,0.0002703,9.01e-05,0.0002703,9.01e-05
7,2829.25,2.14551,0.2029,0.63768,2.06921,0.00026436,8.812e-05,0.00026436,8.812e-05,0.00026436,8.812e-05,0.00026436,8.812e-05
8,3134.3,2.1433,0.23188,0.66667,2.22575,0.00025842,8.614e-05,0.00025842,8.614e-05,0.00025842,8.614e-05,0.00025842,8.614e-05
9,3413.42,2.12471,0.2029,0.68116,2.16039,0.00025248,8.416e-05,0.00025248,8.416e-05,0.00025248,8.416e-05,0.00025248,8.416e-05
10,3723.87,2.10402,0.26087,0.69565,2.01494,0.00024654,8.218e-05,0.00024654,8.218e-05,0.00024654,8.218e-05,0.00024654,8.218e-05
11,4033.24,2.11469,0.24638,0.71014,2.07258,0.0002406,8.02e-05,0.0002406,8.02e-05,0.0002406,8.02e-05,0.0002406,8.02e-05
12,4340.19,2.09635,0.23188,0.69565,2.00507,0.00023466,7.822e-05,0.00023466,7.822e-05,0.00023466,7.822e-05,0.00023466,7.822e-05
13,4617.37,2.06971,0.26087,0.68116,1.99562,0.00022872,7.624e-05,0.00022872,7.624e-05,0.00022872,7.624e-05,0.00022872,7.624e-05
14,4926.39,2.06238,0.2029,0.71014,2.07301,0.00022278,7.426e-05,0.00022278,7.426e-05,0.00022278,7.426e-05,0.00022278,7.426e-05
15,5237.43,2.03542,0.27536,0.72464,1.89744,0.00021684,7.228e-05,0.00021684,7.228e-05,0.00021684,7.228e-05,0.00021684,7.228e-05
16,5546.74,2.02921,0.27536,0.75362,1.99531,0.0002109,7.03e-05,0.0002109,7.03e-05,0.0002109,7.03e-05,0.0002109,7.03e-05
17,5838.93,2.02519,0.27536,0.75362,1.89397,0.00020496,6.832e-05,0.00020496,6.832e-05,0.00020496,6.832e-05,0.00020496,6.832e-05
18,6159.4,1.99155,0.28986,0.75362,1.98427,0.00019902,6.634e-05,0.00019902,6.634e-05,0.00019902,6.634e-05,0.00019902,6.634e-05
19,6480.1,1.98569,0.27536,0.76812,1.94082,0.00019308,6.436e-05,0.00019308,6.436e-05,0.00019308,6.436e-05,0.00019308,6.436e-05
20,6797.84,2.00791,0.30435,0.81159,1.97644,0.00018714,6.238e-05,0.00018714,6.238e-05,0.00018714,6.238e-05,0.00018714,6.238e-05
21,7080.14,1.96053,0.31884,0.7971,1.90679,0.0001812,6.04e-05,0.0001812,6.04e-05,0.0001812,6.04e-05,0.0001812,6.04e-05
22,7395.65,1.92591,0.33333,0.85507,1.80996,0.00017526,5.842e-05,0.00017526,5.842e-05,0.00017526,5.842e-05,0.00017526,5.842e-05
23,7775.68,1.95012,0.31884,0.88406,1.9609,0.00016932,5.644e-05,0.00016932,5.644e-05,0.00016932,5.644e-05,0.00016932,5.644e-05
24,8088.65,1.91805,0.34783,0.88406,1.86111,0.00016338,5.446e-05,0.00016338,5.446e-05,0.00016338,5.446e-05,0.00016338,5.446e-05
25,8359.52,1.91578,0.34783,0.88406,1.8915,0.00015744,5.248e-05,0.00015744,5.248e-05,0.00015744,5.248e-05,0.00015744,5.248e-05
26,8662.23,1.89778,0.37681,0.88406,1.804,0.0001515,5.05e-05,0.0001515,5.05e-05,0.0001515,5.05e-05,0.0001515,5.05e-05
27,8967.23,1.90751,0.37681,0.86957,1.73947,0.00014556,4.852e-05,0.00014556,4.852e-05,0.00014556,4.852e-05,0.00014556,4.852e-05
28,9270.73,1.87508,0.37681,0.86957,1.85087,0.00013962,4.654e-05,0.00013962,4.654e-05,0.00013962,4.654e-05,0.00013962,4.654e-05
29,9544.05,1.88544,0.3913,0.86957,1.75935,0.00013368,4.456e-05,0.00013368,4.456e-05,0.00013368,4.456e-05,0.00013368,4.456e-05
30,9848.48,1.85566,0.3913,0.88406,1.72616,0.00012774,4.258e-05,0.00012774,4.258e-05,0.00012774,4.258e-05,0.00012774,4.258e-05
31,10152.5,1.83474,0.3913,0.88406,1.78047,0.0001218,4.06e-05,0.0001218,4.06e-05,0.0001218,4.06e-05,0.0001218,4.06e-05
32,10454.1,1.85767,0.3913,0.91304,1.6691,0.00011586,3.862e-05,0.00011586,3.862e-05,0.00011586,3.862e-05,0.00011586,3.862e-05
33,10728.3,1.84369,0.3913,0.91304,1.74616,0.00010992,3.664e-05,0.00010992,3.664e-05,0.00010992,3.664e-05,0.00010992,3.664e-05
34,11030.9,1.8246,0.3913,0.88406,1.77357,0.00010398,3.466e-05,0.00010398,3.466e-05,0.00010398,3.466e-05,0.00010398,3.466e-05
35,11331.9,1.83476,0.42029,0.91304,1.62161,9.804e-05,3.268e-05,9.804e-05,3.268e-05,9.804e-05,3.268e-05,9.804e-05,3.268e-05
36,11639.3,1.80872,0.4058,0.89855,1.81211,9.21e-05,3.07e-05,9.21e-05,3.07e-05,9.21e-05,3.07e-05,9.21e-05,3.07e-05
37,11913.1,1.8071,0.42029,0.89855,1.68485,8.616e-05,2.872e-05,8.616e-05,2.872e-05,8.616e-05,2.872e-05,8.616e-05,2.872e-05
38,12221.3,1.79688,0.43478,0.89855,1.71864,8.022e-05,2.674e-05,8.022e-05,2.674e-05,8.022e-05,2.674e-05,8.022e-05,2.674e-05
39,12527.5,1.78975,0.43478,0.91304,1.63324,7.428e-05,2.476e-05,7.428e-05,2.476e-05,7.428e-05,2.476e-05,7.428e-05,2.476e-05
40,12852.5,1.78616,0.4058,0.89855,1.69589,6.834e-05,2.278e-05,6.834e-05,2.278e-05,6.834e-05,2.278e-05,6.834e-05,2.278e-05
41,13135.8,1.77533,0.42029,0.89855,1.59271,6.24e-05,2.08e-05,6.24e-05,2.08e-05,6.24e-05,2.08e-05,6.24e-05,2.08e-05
42,13447.7,1.76651,0.44928,0.91304,1.76196,5.646e-05,1.882e-05,5.646e-05,1.882e-05,5.646e-05,1.882e-05,5.646e-05,1.882e-05
43,13755.8,1.79348,0.44928,0.89855,1.6653,5.052e-05,1.684e-05,5.052e-05,1.684e-05,5.052e-05,1.684e-05,5.052e-05,1.684e-05
44,14064.6,1.77853,0.44928,0.94203,1.68692,4.458e-05,1.486e-05,4.458e-05,1.486e-05,4.458e-05,1.486e-05,4.458e-05,1.486e-05
45,14338.4,1.75946,0.43478,0.91304,1.61978,3.864e-05,1.288e-05,3.864e-05,1.288e-05,3.864e-05,1.288e-05,3.864e-05,1.288e-05
46,14648.2,1.77792,0.42029,0.92754,1.67245,3.27e-05,1.09e-05,3.27e-05,1.09e-05,3.27e-05,1.09e-05,3.27e-05,1.09e-05
47,14981.5,1.7522,0.44928,0.91304,1.61671,2.676e-05,8.92e-06,2.676e-05,8.92e-06,2.676e-05,8.92e-06,2.676e-05,8.92e-06
48,15288.3,1.75405,0.43478,0.91304,1.61168,2.082e-05,6.94e-06,2.082e-05,6.94e-06,2.082e-05,6.94e-06,2.082e-05,6.94e-06
49,15564.4,1.76182,0.44928,0.92754,1.805,1.488e-05,4.96e-06,1.488e-05,4.96e-06,1.488e-05,4.96e-06,1.488e-05,4.96e-06
50,15868.7,1.76742,0.44928,0.91304,1.6811,8.94e-06,2.98e-06,8.94e-06,2.98e-06,8.94e-06,2.98e-06,8.94e-06,2.98e-06
